resample,accuracy_delta,macro_f1_delta,class_f1_A_delta,class_f1_B_delta,class_f1_C_delta,class_f1_D_delta,parse_rate_delta,mean_latency_seconds_delta,mean_realized_tiles_delta
5788,0.02076124567474047,0.027285400994762954,0.048480930833872005,0.02195496609343972,-0.07175257731958762,0.11045828437132782,0.0034602076124568004,0.29535643415119506,-2.1038062283737027
5789,0.023026315789473673,0.036881327004818554,-0.004166666666666652,0.017503347778867306,0.050855293573740135,0.08333333333333337,0.0,0.2369297886892271,-2.088815789473684
5790,0.08012820512820518,0.07554595720183671,0.0746614134449643,0.09236062316768834,0.06121221236276131,0.07394957983193276,0.0032051282051281937,0.2600105991467644,-2.060897435897436
5791,0.023026315789473728,0.03930149616710471,0.02140540540540542,0.028513880799844626,-0.010360360360360366,0.11764705882352938,0.003289473684210509,0.23158379687964437,-2.0953947368421053
5792,0.04444444444444445,0.03391955231501542,0.05227006198693246,0.07493379675604106,-0.05201976169718103,0.06049411221426923,0.00952380952380949,0.23462568688250718,-2.0666666666666664
5793,0.05423728813559325,0.06657885579442074,0.03302060338484175,0.04640598786940253,0.13355549859010507,0.053333333333333344,0.003389830508474523,0.2363063508613129,-2.0779661016949156
5794,0.07094594594594594,0.07474193798181505,0.07453973955994608,0.07823413134197232,0.0682718031032638,0.07792207792207795,0.0,0.2662374284967932,-2.0743243243243246
5795,0.060702875399361034,0.06870360088008792,0.06978096530335332,0.05459773661281764,0.06812894649385176,0.08230675511032898,0.006389776357827448,0.19767633790132422,-2.115015974440894
5796,0.03678929765886285,0.031289383132149295,-0.01343043601626781,0.06993006993007,-0.020925434718538194,0.08958333333333335,0.006688963210702337,0.27523483368365664,-2.1304347826086953
5797,0.06209150326797386,0.06563796897569235,0.06152221902293886,0.078305483103557,0.016354613128806705,0.10636956064746689,0.0032679738562091387,0.23169032335159634,-2.0326797385620914
5798,0.0561797752808989,0.06114263793512237,0.08353510895883776,0.061141242074707836,0.02740041446005065,0.07249378624689312,0.0,0.2757228265415306,-2.0561797752808992
5799,0.044280442804428055,0.044452180714135814,0.11030089682340122,0.05813759786773276,-0.06037336157818085,0.06974358974358974,0.0,0.2791148181214269,-2.1549815498154983
5800,0.08823529411764708,0.10784397149068425,0.1570842499554076,0.06291486291486287,0.12265372168284794,0.08872305140961856,0.0032679738562091387,0.25501304644835643,-2.0816993464052285
5801,0.07324840764331209,0.08429559138557535,0.09970596097300186,0.06810566508220994,0.06211180124223603,0.10725893824485372,0.0031847133757961776,0.2585179743647671,-2.0891719745222934
5802,0.04195804195804198,0.03671715136864068,-0.034546061415220264,0.07827650070813813,-0.09816053511705686,0.20129870129870134,0.010489510489510523,0.24441128954213176,-2.059440559440559
5803,0.05338078291814946,0.05731427969374148,0.11415771993512014,0.049537948795637,-0.04597701149425287,0.11153846153846159,0.003558718861209953,0.2536575967260368,-2.0818505338078293
5804,0.06896551724137928,0.08895055716535599,0.12418300653594772,0.05354802471447295,0.04473786407766994,0.1333333333333333,0.006269592476489061,0.2561507427212446,-2.1097178683385582
5805,0.030405405405405428,0.04305527193772446,0.026862026862026822,0.027668941228263244,0.0270440251572327,0.09064609450337513,0.0,0.24047626029209201,-2.0574324324324325
5806,0.03896103896103892,0.04843660745712286,0.07732497387669801,0.03221092963600358,0.0,0.08421052631578951,0.0,0.27746338350698363,-2.12987012987013
5807,-0.015625,0.0012699044737110032,0.01523972602739726,-0.024328249818445946,-0.04600717222076445,0.060175313906657146,0.0,0.2336638940265403,-2.109375
5808,0.08333333333333331,0.08056687177619176,0.0880261387660965,0.0923245190761115,0.0862267566233339,0.05569007263922515,0.010000000000000009,0.2610590012433628,-2.0666666666666664
5809,0.06802721088435376,0.07470834451140285,0.0780322307039864,0.07838383838383833,0.015526552655265535,0.126890756302521,0.006802721088435382,0.24241014011204243,-2.074829931972789
5810,-0.009740259740259716,0.005328805733672948,-0.029183884297520668,-0.009274739272350896,-0.04524443199327638,0.10501827849783985,0.0,0.2592692200529886,-2.061688311688312
5811,0.07142857142857145,0.07895027032124519,0.0872063968015992,0.0836353178027035,-0.002049180327868827,0.14700854700854704,0.0032467532467532756,0.22464823127458133,-2.071428571428571
5812,0.012618296529968431,0.033795160526627954,0.04137931034482756,-0.004169409699363524,-0.020566459043365848,0.11853720050441358,0.006309148264984188,0.23657901077134647,-2.107255520504731
5813,0.006756756756756743,0.02117269964385282,-0.05141727092946602,0.02094314593287394,-0.006047197640117963,0.12121212121212122,0.0033783783783783994,0.2667629150673746,-2.128378378378378
5814,0.017241379310344862,0.013673354005828142,0.010489510489510467,0.026804915514592964,-0.03801546391752575,0.055414453936735164,0.0034482758620689724,0.2668947140493526,-2.1206896551724137
5815,0.013245033112582794,0.011156142144022885,0.09120391159008129,0.027472845931816314,-0.09656301145662843,0.02251082251082248,0.0066225165562914245,0.263805668622206,-2.079470198675497
5816,0.04844290657439443,0.04806329735409792,-0.016432432432432476,0.06830564784053161,0.07884151246983107,0.06153846153846154,0.00692041522491349,0.19765792960127015,-2.1038062283737027
5817,0.019607843137254943,0.04847657276956718,0.013276578493969793,0.01146496815286624,0.010646225912913865,0.1585185185185185,0.0032679738562091387,0.25974899899896264,-2.094771241830065
