resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
66,0.4206896551724138,0.3620011993196592,0.2727272727272727,0.5163398692810458,0.35514018691588783,0.3037974683544304,1.0,1.0056475843495594,7.875862068965517
67,0.45454545454545453,0.4183831125356341,0.37398373983739835,0.5292096219931272,0.4329896907216495,0.3373493975903614,1.0,0.9801928416233171,7.7912457912457915
68,0.41830065359477125,0.374910385343025,0.34545454545454546,0.5,0.4132231404958678,0.24096385542168675,0.9934640522875817,1.001921765661488,7.745098039215686
69,0.38283828382838286,0.3268584527784219,0.29310344827586204,0.46984126984126984,0.36538461538461536,0.1791044776119403,0.9867986798679867,0.9960271650894542,7.914191419141914
70,0.41721854304635764,0.38213706010337645,0.2545454545454545,0.4966442953020134,0.37735849056603776,0.4,1.0,0.9880361529683929,7.7947019867549665
71,0.39655172413793105,0.33724236057809176,0.2564102564102564,0.5080385852090032,0.24489795918367346,0.33962264150943394,0.996551724137931,0.9838916689864007,7.696551724137931
72,0.42207792207792205,0.3586586121008961,0.2882882882882883,0.5236593059936908,0.40350877192982454,0.2191780821917808,0.9967532467532467,0.9694434464032242,7.837662337662338
73,0.46229508196721314,0.43854288090232013,0.358974358974359,0.5211726384364821,0.41025641025641024,0.463768115942029,1.0,0.9757577785367115,7.678688524590164
74,0.45098039215686275,0.39383005883005884,0.3916083916083916,0.5206349206349207,0.4230769230769231,0.24,1.0,0.9736679775451669,7.790849673202614
75,0.49158249158249157,0.4455854897887502,0.336283185840708,0.5863192182410424,0.41237113402061853,0.4473684210526316,0.9966329966329966,0.9878450528426905,7.757575757575758
76,0.3872053872053872,0.3475705272580273,0.27350427350427353,0.4594594594594595,0.37606837606837606,0.28125,1.0,0.987504930188409,7.744107744107744
77,0.3987138263665595,0.33500136368630506,0.3262411347517731,0.5128205128205128,0.24742268041237114,0.2535211267605634,0.9967845659163987,0.9863700935215812,7.852090032154341
78,0.39072847682119205,0.35237232504203453,0.2809917355371901,0.46496815286624205,0.34,0.3235294117647059,0.9966887417218543,1.0056559995945469,7.80794701986755
79,0.4711864406779661,0.4516359116560624,0.38571428571428573,0.5259515570934256,0.44660194174757284,0.4482758620689655,1.0,0.9990777967118863,7.735593220338983
80,0.4250871080139373,0.3786500714848813,0.3230769230769231,0.519298245614035,0.3564356435643564,0.3157894736842105,0.9965156794425087,0.9901284809558545,7.909407665505227
81,0.46794871794871795,0.4291435917329265,0.4444444444444444,0.5420560747663551,0.33613445378151263,0.3939393939393939,0.9967948717948718,0.9960856312551559,7.826923076923077
82,0.4389438943894389,0.378818975540973,0.3925233644859813,0.5206349206349207,0.39316239316239315,0.208955223880597,1.0,0.9915279730410613,7.881188118811881
83,0.44256756756756754,0.38562454546061103,0.3968253968253968,0.5245901639344263,0.35185185185185186,0.2692307692307692,0.9966216216216216,0.9619253249964803,7.804054054054054
84,0.4180602006688963,0.3464657925151302,0.3486238532110092,0.515527950310559,0.3148148148148148,0.20689655172413793,0.9966555183946488,1.0018446664310319,7.832775919732441
85,0.43478260869565216,0.3790729641371111,0.3106796116504854,0.5306122448979592,0.4,0.275,1.0,0.9708055360377699,7.797101449275362
86,0.4634920634920635,0.43233150599480036,0.3793103448275862,0.5283018867924528,0.40707964601769914,0.4146341463414634,0.9968253968253968,0.9747207182385619,7.815873015873016
87,0.44565217391304346,0.3861937946669918,0.39622641509433965,0.5296167247386759,0.36893203883495146,0.25,1.0,1.0047348584217168,7.818840579710145
88,0.4551282051282051,0.3953951437034144,0.24489795918367346,0.5454545454545454,0.49122807017543857,0.3,0.9935897435897436,0.993536977774989,7.698717948717949
89,0.5120274914089347,0.4723436520299614,0.4251968503937008,0.5935483870967742,0.4090909090909091,0.46153846153846156,0.9828178694158075,0.9996803313800969,7.670103092783505
90,0.43506493506493504,0.3522090510687513,0.3137254901960784,0.5497076023391813,0.31683168316831684,0.22857142857142856,0.9967532467532467,0.9888628893078293,7.707792207792208
91,0.44336569579288027,0.4104344731477766,0.32857142857142857,0.5245901639344263,0.4117647058823529,0.37681159420289856,0.9935275080906149,0.9793237047872738,7.760517799352751
92,0.3771043771043771,0.3028066186686877,0.1839080459770115,0.5066666666666667,0.3448275862068966,0.17582417582417584,1.0,1.023327780746375,7.912457912457913
93,0.4448051948051948,0.4102875867325281,0.37209302325581395,0.5047318611987381,0.4036697247706422,0.36065573770491804,1.0,0.9652137976236544,7.746753246753247
94,0.45791245791245794,0.4173985908482907,0.3382352941176471,0.5442622950819672,0.3870967741935484,0.4,1.0,0.971275990302063,7.730639730639731
95,0.412751677852349,0.38805450312959633,0.4233576642335766,0.4460431654676259,0.4230769230769231,0.2597402597402597,1.0,0.9956115193277497,7.852348993288591
96,0.4533333333333333,0.40877305695579935,0.4,0.5377049180327869,0.3023255813953488,0.3950617283950617,0.99,0.9623055314303687,7.806666666666667
97,0.42905405405405406,0.363154237410316,0.3275862068965517,0.5263157894736842,0.411214953271028,0.1875,0.9966216216216216,0.9970536120519092,7.858108108108108
98,0.4230769230769231,0.4004719409058921,0.3283582089552239,0.48398576512455516,0.3956043956043956,0.3939393939393939,1.0,0.976640135355919,7.895104895104895
99,0.4670846394984326,0.4100784514112237,0.3300970873786408,0.5470588235294118,0.5,0.2631578947368421,0.9905956112852664,0.9658968412086695,7.74294670846395
100,0.43234323432343236,0.35358568057051465,0.2782608695652174,0.5443425076452599,0.3883495145631068,0.2033898305084746,0.9933993399339934,0.9961461641367758,7.762376237623762
101,0.42474916387959866,0.3643706224197009,0.3130434782608696,0.5311475409836065,0.40816326530612246,0.20512820512820512,0.9933110367892977,0.9992360813935665,7.785953177257525
102,0.39937106918238996,0.3460574457217481,0.34782608695652173,0.49230769230769234,0.2975206611570248,0.2465753424657534,0.9937106918238994,0.9687495442259612,7.7924528301886795
103,0.42295081967213116,0.37548126272772736,0.41379310344827586,0.5049833887043189,0.36363636363636365,0.21951219512195122,0.9967213114754099,1.0028958487064867,7.868852459016393
