resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
110,0.49328859060402686,0.4619560994560994,0.4945054945054945,0.5541125541125541,0.45,0.3492063492063492,1.0,2.321812156894113,8.0
111,0.4918032786885246,0.46782969785037287,0.5148514851485149,0.5352112676056338,0.4444444444444444,0.37681159420289856,1.0,2.251460377310143,8.0
112,0.47019867549668876,0.4618469307040098,0.4375,0.5164319248826291,0.4626865671641791,0.4307692307692308,1.0,2.3703948437846853,8.0
113,0.46551724137931033,0.3979841288974606,0.4375,0.5655737704918032,0.432,0.1568627450980392,1.0,2.270125782634292,8.0
114,0.4521452145214521,0.44235286182647604,0.40217391304347827,0.512396694214876,0.40707964601769914,0.44776119402985076,1.0,2.3438286187938684,8.0
115,0.43157894736842106,0.3969252374359562,0.3905325443786982,0.5,0.4426229508196721,0.2545454545454545,1.0,2.3270224710534277,8.0
116,0.4694533762057878,0.45561954360741774,0.35502958579881655,0.5306122448979592,0.5241379310344828,0.4126984126984127,1.0,2.3139050785583892,8.0
117,0.48175182481751827,0.46948528702496667,0.48520710059171596,0.5473684210526316,0.37168141592920356,0.47368421052631576,1.0,2.3438318901674915,8.0
118,0.4887459807073955,0.472716377107519,0.4777777777777778,0.5439330543933054,0.4316546762589928,0.4375,1.0,2.3841149388899328,8.0
119,0.5016949152542373,0.48637754298980834,0.5,0.5482233502538071,0.4806201550387597,0.4166666666666667,1.0,2.308218494752201,8.0
120,0.47038327526132406,0.4501152604887045,0.4,0.5560165975103735,0.4,0.4444444444444444,1.0,2.352583631444787,8.0
121,0.45733788395904434,0.42562228179238587,0.4277456647398844,0.5263157894736842,0.41509433962264153,0.3333333333333333,1.0,2.3791434942512635,8.0
122,0.475,0.4689539603888881,0.4413793103448276,0.5253456221198156,0.42424242424242425,0.48484848484848486,1.0,2.3827318742671717,8.0
123,0.49673202614379086,0.47567272053684945,0.4406779661016949,0.5737704918032787,0.464,0.42424242424242425,1.0,2.3708655498647953,8.0
124,0.46153846153846156,0.4599326599326599,0.4444444444444444,0.48148148148148145,0.45925925925925926,0.45454545454545453,1.0,2.344054157066589,8.0
125,0.4554140127388535,0.44878637457212545,0.49760765550239233,0.45871559633027525,0.3816793893129771,0.45714285714285713,1.0,2.346341016723116,8.0
